CCTV11 | 测试失败 | http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
山东生活 | 测试失败 | http://ls.qingting.fm/live/60260.m3u8
山东新闻 | 测试失败 | http://ls.qingting.fm/live/60180.m3u8
嵊州新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
巩义新闻综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
嵩县综合新闻 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhendhttp://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
平湖新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
嵊泗综合 | 2.20 MB/s | http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
宜兴紫砂 | 1.51 MB/s | http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
嵊州新闻综合 | 1.60 MB/s | http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
平泉综合 | 5.90 MB/s | https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
广安公共 | 测试失败 | http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
广州新闻 | 测试失败 | http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广元公共 | 1.48 MB/s | https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广州法治 | 测试失败 | http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广州竞赛 | 测试失败 | http://8.138.7.223/tv/gzjs.m3u8
广州竞赛 | 测试失败 | https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州综合 | 测试失败 | http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广西国际 | 测试失败 | https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
广西国际 | 测试失败 | http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
庆元综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
庆元综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=
常熟民生 | 0.62 MB/s | http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
庆元综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
天津文艺 | 测试失败 | http://nas.hssvm.com:8888/udp/225.1.1.131:5002
延边2 | 测试失败 | http://stream5.jlntv.cn/wq/playlist.m3u8
开化国家公园 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
庆元综合 | 2.57 MB/s | http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
开化新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
延边2 | 测试失败 | http://stream8.jlntv.cn/ljtv/playlist.m3u8
开封新闻综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
开远综合 | 测试失败 | http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
开封文化旅游 | 17.51 MB/s | http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
德惠综合 | 测试失败 | http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
广元综合 | 0.58 MB/s | https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
德阳公共 | 测试失败 | http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
德阳公共 | 测试失败 | http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
德惠综合 | 测试失败 | http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
德阳新闻综合 | 测试失败 | http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
宾阳综合 | 测试失败 | http://pulls.myun.tv/live/0dkp33j5.m3u8
怀仁综合 | 测试失败 | https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
扶沟综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
怀仁综合 | 测试失败 | http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
敦化一套 | 测试失败 | http://stream8.jlntv.cn/dhtv/playlist.m3u8
广安公共 | 0.53 MB/s | http://live1.gatv.com.cn:85/live/GGPD.m3u8
文山州公共 | 测试失败 | http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山州新闻综合 | 测试失败 | http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文成综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
广东民生 | 0.05 MB/s | http://183.11.239.36:808/hls/18/index.m3u8
新乡县电视台 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
文成新闻综合 | 3.03 MB/s | http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
新县综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
新安新闻综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
新安新闻综合 | 11.38 MB/s | http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
新昌生活 | 3.39 MB/s | http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌新闻综合 | 4.51 MB/s | http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
成县综合 | 测试失败 | https://play.kankanlive.com/live/1702454377323961.m3u8
新沂生活 | 测试失败 | http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
新蔡综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
新野综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
攀枝花新闻综合 | 0.74 MB/s | http://live.pzhkai.com/xwzhtl/sd/live.m3u8
方城一套 | 13.38 MB/s | http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
施甸综合 | 测试失败 | http://live.ynurl.com/video/s10048-SDTV/index.m3u8
新闻综合 | 4.31 MB/s | http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
施甸综合 | 测试失败 | http://live.ynurl.com/video/s10048TV/index.m3u8?zyund
无锡娱乐 | 测试失败 | http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡娱乐 | 测试失败 | http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
无锡娱乐 | 测试失败 | http://stream.thmz.com/wxtv2/playlist.m3u8?_upt=5ff4061f1706166872
新沂新闻 | 测试失败 | http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd"
无锡新闻综合 | 测试失败 | http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
无锡娱乐 | 测试失败 | http://stream.thmz.com/wxtv2/playlist.m3u8
无锡生活 | 测试失败 | http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=978cd8731706199708
无锡经济 | 测试失败 | http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
康定综合 | 0.51 MB/s | http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
无锡经济 | 测试失败 | http://stream.thmz.com/wxtv5/playlist.m3u8?_upt=10155d141706166867
无锡经济 | 测试失败 | https://stream.thmz.com/wxtv5/playlist.m3u8
无锡经济 | 测试失败 | http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
无锡都市资讯 | 测试失败 | http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡经济 | 测试失败 | http://stream.thmz.com/wxtv5/playlist.m3u8
旺苍新闻综合 | 测试失败 | http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
新昌新闻综合 | 1.04 MB/s | https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
普陀新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
普陀电视台 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
普陀新闻综合 | 7.26 MB/s | http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
旺苍新闻综合 | 3.29 MB/s | http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
普陀电视台 | 8.18 MB/s | https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
易门综合 | 3.28 MB/s | https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
昌黎综合 | 3.15 MB/s | https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
松潘新闻综合 | 测试失败 | http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
普陀电视台 | 3.99 MB/s | http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
松阳新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?fbl=
文山州公共 | 0.20 MB/s | http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
松阳综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8zzhed
松阳综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
松潘新闻综合 | 5.93 MB/s | http://live.spccmc.com:90/live/spxwzh.m3u8
桂林新闻 | 测试失败 | https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
松阳综合 | 6.40 MB/s | http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
梁河综合 | 测试失败 | http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
柳河综合 | 测试失败 | http://stream3.jlntv.cn:80/aac_lhgb/sd/live.m3u8
梅河口综合 | 测试失败 | http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8
武义新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
桦甸综合 | 测试失败 | http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
武乡新闻综合 | 测试失败 | http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
武汉一台新闻综合 | 测试失败 | https://ls.qingting.fm/live/20198/64k.m3u8
武胜综合 | 测试失败 | http://live2.gatv.com.cn:86/live/WS.m3u8
武义新闻综合 | 3.75 MB/s | http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
武进生活 | 测试失败 | https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进新闻 | 测试失败 | http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
朝天综合 | 1.29 MB/s | https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
永嘉新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed&quot;
收藏天下 | 0.24 MB/s | http://www.cdnstv.com:6398/hls/1118/index.m3u8
武进新闻 | 0.65 MB/s | https://live.wjyanghu.com/live/CH1.m3u8
永嘉新闻综合 | 13.11 MB/s | http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
永嘉新闻综合 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
武进生活 | 测试失败 | http://live.wjyanghu.com/live/CH2.m3u8
江川综合 | 测试失败 | http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
永城综合 | 9.32 MB/s | http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
江川综合 | 测试失败 | http://live.ynurl.com/video/s10037-JCTV/index.m3u8
武威新闻 | 测试失败 | https://play.kankanlive.com/live/1693539781636986.m3u8
沁阳新闻综合 | 20.89 MB/s | http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
汾西综合 | 测试失败 | https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
汶川新闻综合 | 测试失败 | http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
沐川综合 | 测试失败 | http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
河北农民 | 测试失败 | https://radio.pull.hebtv.com/live/hebnczx.m3u8
汪清综合 | 1.00 MB/s | http://stream5.jlntv.cn/wq/sd/live.m3u8
河北农民 | 测试失败 | https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
汶川新闻综合 | 5.35 MB/s | http://live.iwcmt.cn:90/live/zhxw.m3u8
河北农民 | 测试失败 | http://ls.qingting.fm/live/1650.m3u8
河北都市 | 测试失败 | http://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8
河北农民 | 测试失败 | https://ls.qingting.fm/live/1650/64k.m3u8
永昌综合 | 测试失败 | https://play.kankanlive.com/live/1652755738635915.m3u8
汕头文旅 | 测试失败 | http://tv.zzlag.top:9003/hls/5/index.m3u8
河源公共 | 0.59 MB/s | http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
泌阳新闻综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
河源综合 | 0.95 MB/s | http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
泗洪新闻综合 | 测试失败 | http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
泗洪新闻综合 | 1.52 MB/s | http://live1.habctv.com/ggpdsl/sd/live.m3u8
泸县新闻综合 | 2.54 MB/s | http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
朝阳新闻综合 | 测试失败 | http://120.76.248.139/live/bfgd/4200000282.m3u8
泸县新闻综合 | 测试失败 | http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
泸县新闻综合 | 1.63 MB/s | http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
河南法治 | 0.19 MB/s | http://www.cdnstv.com:6398/hls/1112/index.m3u8
河南乡村 | 测试失败 | http://www.cdnstv.com:6398/hls/1116/index.m3u8
河南戏曲 | 0.07 MB/s | http://www.cdnstv.com:6398/hls/1119/index.m3u8
河南新闻 | 测试失败 | http://www.cdnstv.com:6398/hls/1114/index.m3u8
津南一套 | 测试失败 | http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
河南电视剧 | 0.09 MB/s | http://www.cdnstv.com:6398/hls/1113/index.m3u8
洛阳文旅 | 测试失败 | https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
济源电视一套 | 8.28 MB/s | http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
洞头综合 | 4.56 MB/s | http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
浙江公共新闻 | 5.77 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江休闲台 | 1.84 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江公共新闻 | 6.43 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江国际 | 8.30 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
浙江国际 | 测试失败 | http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际 | 12.01 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际 | 2.49 MB/s | http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8
浙江教育 | 5.85 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教科 | 5.03 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代 | 测试失败 | http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
浙江数码时代 | 测试失败 | https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
洛阳科教 | 测试失败 | https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
浙江新闻 | 2.34 MB/s | http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江新闻 | 6.95 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江教育 | 0.74 MB/s | http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江新闻 | 测试失败 | https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻 | 5.60 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻 | 4.86 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江民生 | 测试失败 | https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江民生 | 7.21 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江民生 | 5.55 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生 | 5.38 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
泸县新闻综合 | 0.18 MB/s | https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
浙江民生休闲 | 7.14 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江生活 | 测试失败 | http://ls.qingting.fm/live/1099.m3u8
浙江民生休闲 | 2.28 MB/s | http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江生活 | 5.89 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江留学 | 测试失败 | http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
浙江经济 | 测试失败 | https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江留学 | 5.76 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江生活 | 测试失败 | https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8\r\n
浙江经济 | 9.89 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江经济生活 | 10.17 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活 | 6.59 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活 | 5.76 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经视 | 14.63 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江遂昌 | 测试失败 | http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
浙江经济生活 | 1.48 MB/s | http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江钱江 | 5.37 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江遂昌 | 2.40 MB/s | http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江经济生活 | 2.52 MB/s | http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江钱江 | 测试失败 | http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江 | 3.66 MB/s | http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江都市 | 10.83 MB/s | https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
海南新闻 | 测试失败 | http://ls.qingting.fm/live/1861.m3u8
海宁新闻综合 | 3.22 MB/s | http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合 | 2.00 MB/s | https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合 | 测试失败 | https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
海宁新闻综合 | 测试失败 | https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&amp;amp;tpid=1708007815
涡阳新闻综合 | 1.68 MB/s | http://220.180.124.18:888/live/ch0.m3u8
淅川电视 | 5.42 MB/s | http://live.dxhmt.cn:9081/tv/11326-1.m3u8
清河新闻综合 | 11.26 MB/s | https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
浙江钱江 | 1.16 MB/s | http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
淮安影院娱乐 | 1.86 MB/s | http://live1.habctv.com/ysylsl/sd/live.m3u8
清镇新闻综合 | 测试失败 | http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8?zguizd
渑池新闻综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
清河经济综艺 | 1.17 MB/s | https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
温县综合 | 测试失败 | http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
淮阴综合 | 1.18 MB/s | https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
湖南爱晚 | 12.10 MB/s | http://p2.vzan.com/527645544/149039617847513156/live.m3u8
湖州公共民生 | 测试失败 | http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州文化娱乐 | 测试失败 | https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州文化娱乐 | 测试失败 | http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;amp;fbl=
湖州文化娱乐 | 测试失败 | http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
津南一套 | 测试失败 | http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
湖州文化娱乐 | 测试失败 | http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
津南一套 | 测试失败 | http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;wsiphost=local&amp;wsBindIP=1
湖州文化娱乐 | 测试失败 | http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;fbl=
湖州新闻综合 | 测试失败 | http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
湖州新闻综合 | 测试失败 | http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;amp;fbl=
湖州新闻综合 | 测试失败 | http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
