host,ip,port,protocol,title,domain,country,city,link,org
8.138.98.15:9003,8.138.98.15,9003,http,jsmpeg-streamer,,CN,Guangzhou,http://8.138.98.15:9003,"Hangzhou Alibaba Advertising Co.,Ltd."
118.212.33.1:9003,118.212.33.1,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.1:9003,CHINA UNICOM China169 Backbone
123.14.254.153:9003,123.14.254.153,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.254.153:9003,CHINA UNICOM China169 Backbone
113.26.88.217:9003,113.26.88.217,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.88.217:9003,Chinanet
223.10.64.126:9003,223.10.64.126,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.64.126:9003,Chinanet
223.10.68.210:9003,223.10.68.210,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.68.210:9003,Chinanet
113.26.94.147:9003,113.26.94.147,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.94.147:9003,Chinanet
113.26.92.184:9003,113.26.92.184,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.92.184:9003,Chinanet
123.14.86.93:9003,123.14.86.93,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.86.93:9003,CHINA UNICOM China169 Backbone
112.86.221.250:9003,112.86.221.250,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.221.250:9003,CHINA UNICOM China169 Backbone
113.26.90.21:9003,113.26.90.21,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.90.21:9003,Chinanet
113.26.89.220:9003,113.26.89.220,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.89.220:9003,Chinanet
112.226.235.42:9003,112.226.235.42,9003,http,jsmpeg-streamer,,CN,Qingdao,http://112.226.235.42:9003,CHINA UNICOM China169 Backbone
223.10.54.55:9003,223.10.54.55,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.54.55:9003,Chinanet
123.14.253.13:9003,123.14.253.13,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.253.13:9003,CHINA UNICOM China169 Backbone
113.26.178.212:9003,113.26.178.212,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.178.212:9003,Chinanet
223.10.71.100:9003,223.10.71.100,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://223.10.71.100:9003,Chinanet
27.41.245.129:9003,27.41.245.129,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.245.129:9003,China Unicom IP network China169 Guangdong province
113.26.82.131:9003,113.26.82.131,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.82.131:9003,Chinanet
118.212.33.221:9003,118.212.33.221,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.221:9003,CHINA UNICOM China169 Backbone
118.212.33.70:9003,118.212.33.70,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.70:9003,CHINA UNICOM China169 Backbone
118.212.33.98:9003,118.212.33.98,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.98:9003,CHINA UNICOM China169 Backbone
118.212.33.101:9003,118.212.33.101,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.101:9003,CHINA UNICOM China169 Backbone
113.26.93.61:9003,113.26.93.61,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.93.61:9003,Chinanet
113.26.92.149:9003,113.26.92.149,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.92.149:9003,Chinanet
112.102.50.9:9003,112.102.50.9,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.102.50.9:9003,"Heilongjiang Province, P.R.China."
113.26.90.139:9003,113.26.90.139,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.90.139:9003,Chinanet
113.26.95.91:9003,113.26.95.91,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.95.91:9003,Chinanet
113.26.89.110:9003,113.26.89.110,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.89.110:9003,Chinanet
113.26.89.70:9003,113.26.89.70,9003,http,jsmpeg-streamer,,CN,Taiyuan,http://113.26.89.70:9003,Chinanet
221.9.112.175:9003,221.9.112.175,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.112.175:9003,CHINA UNICOM China169 Backbone
27.41.246.172:9003,27.41.246.172,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.172:9003,China Unicom IP network China169 Guangdong province
221.9.117.238:9003,221.9.117.238,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.117.238:9003,CHINA UNICOM China169 Backbone
119.48.209.11:9003,119.48.209.11,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.209.11:9003,CHINA UNICOM China169 Backbone
36.32.55.115:9003,36.32.55.115,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.55.115:9003,UNICOM AnHui province network
119.48.204.92:9003,119.48.204.92,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.204.92:9003,CHINA UNICOM China169 Backbone
221.14.171.211:9003,221.14.171.211,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.171.211:9003,CHINA UNICOM China169 Backbone
123.14.86.21:9003,123.14.86.21,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.86.21:9003,CHINA UNICOM China169 Backbone
61.240.150.5:9003,61.240.150.5,9003,http,jsmpeg-streamer,,CN,Shijiazhuang,http://61.240.150.5:9003,CHINA UNICOM China169 Backbone
61.52.81.252:9003,61.52.81.252,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.81.252:9003,CHINA UNICOM China169 Backbone
27.41.246.232:9003,27.41.246.232,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.246.232:9003,China Unicom IP network China169 Guangdong province
123.14.80.71:9003,123.14.80.71,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.80.71:9003,CHINA UNICOM China169 Backbone
36.32.32.58:9003,36.32.32.58,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.32.58:9003,UNICOM AnHui province network
123.149.239.59:8883,123.149.239.59,8883,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.149.239.59:8883,Chinanet
1.183.52.11:9003,1.183.52.11,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.52.11:9003,Chinanet
116.136.234.65:9003,116.136.234.65,9003,http,jsmpeg-streamer,,CN,Hohhot,http://116.136.234.65:9003,CHINA UNICOM China169 Backbone
61.52.77.210:9003,61.52.77.210,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.77.210:9003,CHINA UNICOM China169 Backbone
219.139.124.61:9003,219.139.124.61,9003,http,jsmpeg-streamer,,CN,Enshi,http://219.139.124.61:9003,Chinanet
36.32.37.105:9003,36.32.37.105,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.37.105:9003,UNICOM AnHui province network
219.139.42.24:9003,219.139.42.24,9003,http,jsmpeg-streamer,,CN,Yichang,http://219.139.42.24:9003,Chinanet
118.212.33.69:9003,118.212.33.69,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.69:9003,CHINA UNICOM China169 Backbone
hndx02.rh6.cc:9003,36.99.43.34,9003,http,jsmpeg-streamer,rh6.cc,CN,Hangzhou,http://hndx02.rh6.cc:9003,"Luoyang, Henan Province, P.R.China."
118.212.33.245:9003,118.212.33.245,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.245:9003,CHINA UNICOM China169 Backbone
36.32.89.160:9003,36.32.89.160,9003,http,jsmpeg-streamer,,CN,Huainan,http://36.32.89.160:9003,CHINA UNICOM China169 Backbone
112.226.236.216:9003,112.226.236.216,9003,http,jsmpeg-streamer,,CN,Qingdao,http://112.226.236.216:9003,CHINA UNICOM China169 Backbone
220.205.1.200:9003,220.205.1.200,9003,http,jsmpeg-streamer,,CN,Chengdu,http://220.205.1.200:9003,CHINA UNICOM China169 Backbone
153.3.114.150:9003,153.3.114.150,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.114.150:9003,CHINA UNICOM China169 Backbone
61.158.4.42:9003,61.158.4.42,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.4.42:9003,CHINA UNICOM China169 Backbone
113.9.150.9:9003,113.9.150.9,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.150.9:9003,CHINA UNICOM China169 Backbone
123.14.90.108:9003,123.14.90.108,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.90.108:9003,CHINA UNICOM China169 Backbone
123.52.72.113:9003,123.52.72.113,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.72.113:9003,Chinanet
112.226.238.95:9003,112.226.238.95,9003,http,jsmpeg-streamer,,CN,Qingdao,http://112.226.238.95:9003,CHINA UNICOM China169 Backbone
36.34.19.20:9003,36.34.19.20,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.34.19.20:9003,UNICOM AnHui province network
119.48.195.89:9003,119.48.195.89,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.195.89:9003,CHINA UNICOM China169 Backbone
118.212.33.236:9003,118.212.33.236,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.236:9003,CHINA UNICOM China169 Backbone
118.212.33.152:9003,118.212.33.152,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.152:9003,CHINA UNICOM China169 Backbone
61.158.60.64:9003,61.158.60.64,9003,http,jsmpeg-streamer,,CN,Harbin,http://61.158.60.64:9003,CHINA UNICOM China169 Backbone
116.136.234.64:9003,116.136.234.64,9003,http,jsmpeg-streamer,,CN,Hohhot,http://116.136.234.64:9003,CHINA UNICOM China169 Backbone
27.41.247.85:9003,27.41.247.85,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.247.85:9003,China Unicom IP network China169 Guangdong province
182.88.162.104:9003,182.88.162.104,9003,http,jsmpeg-streamer,,CN,Nanning,http://182.88.162.104:9003,CHINA UNICOM China169 Backbone
27.193.35.238:9003,27.193.35.238,9003,http,jsmpeg-streamer,,CN,Qingdao,http://27.193.35.238:9003,CHINA UNICOM China169 Backbone
42.237.159.153:9003,42.237.159.153,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.153:9003,CHINA UNICOM China169 Backbone
42.237.154.144:9003,42.237.154.144,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.154.144:9003,CHINA UNICOM China169 Backbone
171.15.157.175:9003,171.15.157.175,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://171.15.157.175:9003,Chinanet
123.14.84.246:9003,123.14.84.246,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.84.246:9003,CHINA UNICOM China169 Backbone
120.86.229.245:9003,120.86.229.245,9003,http,jsmpeg-streamer,,CN,Chaozhou,http://120.86.229.245:9003,China Unicom IP network China169 Guangdong province
120.83.125.22:9003,120.83.125.22,9003,http,jsmpeg-streamer,,CN,Jieyang,http://120.83.125.22:9003,China Unicom IP network China169 Guangdong province
120.83.125.21:9003,120.83.125.21,9003,http,jsmpeg-streamer,,CN,Jieyang,http://120.83.125.21:9003,China Unicom IP network China169 Guangdong province
112.103.140.220:9003,112.103.140.220,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.220:9003,"Heilongjiang Province, P.R.China."
118.212.33.63:9003,118.212.33.63,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.63:9003,CHINA UNICOM China169 Backbone
118.212.32.194:9003,118.212.32.194,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.194:9003,CHINA UNICOM China169 Backbone
171.38.144.188:9003,171.38.144.188,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.144.188:9003,CHINA UNICOM China169 Backbone
123.149.236.12:8883,123.149.236.12,8883,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.149.236.12:8883,Chinanet
222.65.165.0:9003,222.65.165.0,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.165.0:9003,China Telecom Group
222.64.40.98:9003,222.64.40.98,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.64.40.98:9003,China Telecom Group
116.136.234.59:9003,116.136.234.59,9003,http,jsmpeg-streamer,,CN,Hohhot,http://116.136.234.59:9003,CHINA UNICOM China169 Backbone
123.14.89.252:9003,123.14.89.252,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.89.252:9003,CHINA UNICOM China169 Backbone
171.38.148.108:9003,171.38.148.108,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.148.108:9003,CHINA UNICOM China169 Backbone
222.65.164.186:9003,222.65.164.186,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.164.186:9003,China Telecom Group
122.136.210.108:9003,122.136.210.108,9003,http,jsmpeg-streamer,,CN,Yanji,http://122.136.210.108:9003,CHINA UNICOM China169 Backbone
222.65.164.79:9003,222.65.164.79,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.164.79:9003,China Telecom Group
1.183.54.86:9003,1.183.54.86,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.54.86:9003,Chinanet
118.212.33.12:9003,118.212.33.12,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.12:9003,CHINA UNICOM China169 Backbone
61.52.74.110:9003,61.52.74.110,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.74.110:9003,CHINA UNICOM China169 Backbone
122.96.102.244:9003,122.96.102.244,9003,http,jsmpeg-streamer,,CN,Nanjing,http://122.96.102.244:9003,CHINA UNICOM China169 Backbone
118.212.33.244:9003,118.212.33.244,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.244:9003,CHINA UNICOM China169 Backbone
118.212.33.193:9003,118.212.33.193,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.193:9003,CHINA UNICOM China169 Backbone
42.237.159.101:9003,42.237.159.101,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.101:9003,CHINA UNICOM China169 Backbone
222.65.166.152:9003,222.65.166.152,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.166.152:9003,China Telecom Group
221.9.112.114:9003,221.9.112.114,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.112.114:9003,CHINA UNICOM China169 Backbone
119.50.235.203:9003,119.50.235.203,9003,http,jsmpeg-streamer,,CN,Yanji,http://119.50.235.203:9003,CHINA UNICOM China169 Backbone
123.14.92.251:9003,123.14.92.251,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.92.251:9003,CHINA UNICOM China169 Backbone
42.237.152.155:9003,42.237.152.155,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.152.155:9003,CHINA UNICOM China169 Backbone
220.201.200.161:9003,220.201.200.161,9003,http,jsmpeg-streamer,,CN,Harbin,http://220.201.200.161:9003,CHINA UNICOM China169 Backbone
112.86.221.12:9003,112.86.221.12,9003,http,jsmpeg-streamer,,CN,Nanjing,http://112.86.221.12:9003,CHINA UNICOM China169 Backbone
123.52.87.69:9003,123.52.87.69,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.87.69:9003,Chinanet
118.212.32.56:9003,118.212.32.56,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.56:9003,CHINA UNICOM China169 Backbone
61.52.85.244:9003,61.52.85.244,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.85.244:9003,CHINA UNICOM China169 Backbone
61.52.75.247:9003,61.52.75.247,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.75.247:9003,CHINA UNICOM China169 Backbone
123.52.74.115:9003,123.52.74.115,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.52.74.115:9003,Chinanet
119.165.248.20:9003,119.165.248.20,9003,http,jsmpeg-streamer,,CN,Qingdao,http://119.165.248.20:9003,CHINA UNICOM China169 Backbone
119.48.203.159:9003,119.48.203.159,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.203.159:9003,CHINA UNICOM China169 Backbone
119.48.207.98:9003,119.48.207.98,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.207.98:9003,CHINA UNICOM China169 Backbone
222.65.163.127:9003,222.65.163.127,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.163.127:9003,China Telecom Group
123.14.250.142:9003,123.14.250.142,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.250.142:9003,CHINA UNICOM China169 Backbone
123.14.93.114:9003,123.14.93.114,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.93.114:9003,CHINA UNICOM China169 Backbone
42.101.91.172:9003,42.101.91.172,9003,http,jsmpeg-streamer,,CN,Daqing,http://42.101.91.172:9003,"HaerbingHeilongjiang Province, P.R.China."
61.170.236.115:9003,61.170.236.115,9003,http,jsmpeg-streamer,,CN,Shanghai,http://61.170.236.115:9003,China Telecom Group
221.14.172.199:9003,221.14.172.199,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://221.14.172.199:9003,CHINA UNICOM China169 Backbone
58.245.95.102:9003,58.245.95.102,9003,http,jsmpeg-streamer,,CN,Yanji,http://58.245.95.102:9003,CHINA UNICOM China169 Backbone
58.245.95.104:9003,58.245.95.104,9003,http,jsmpeg-streamer,,CN,Yanji,http://58.245.95.104:9003,CHINA UNICOM China169 Backbone
118.212.33.117:9003,118.212.33.117,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.33.117:9003,CHINA UNICOM China169 Backbone
118.212.32.238:9003,118.212.32.238,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.238:9003,CHINA UNICOM China169 Backbone
1.183.53.26:9003,1.183.53.26,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.53.26:9003,Chinanet
220.201.200.131:9003,220.201.200.131,9003,http,jsmpeg-streamer,,CN,Harbin,http://220.201.200.131:9003,CHINA UNICOM China169 Backbone
36.32.35.201:9003,36.32.35.201,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.35.201:9003,UNICOM AnHui province network
61.52.75.201:9003,61.52.75.201,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://61.52.75.201:9003,CHINA UNICOM China169 Backbone
112.122.13.40:9003,112.122.13.40,9003,http,jsmpeg-streamer,,CN,Hefei,http://112.122.13.40:9003,UNICOM AnHui province network
36.32.35.191:9003,36.32.35.191,9003,http,jsmpeg-streamer,,CN,Hefei,http://36.32.35.191:9003,UNICOM AnHui province network
116.226.28.209:9003,116.226.28.209,9003,http,jsmpeg-streamer,,CN,Shanghai,http://116.226.28.209:9003,China Telecom Group
123.14.82.85:9003,123.14.82.85,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.82.85:9003,CHINA UNICOM China169 Backbone
118.212.32.113:9003,118.212.32.113,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.113:9003,CHINA UNICOM China169 Backbone
120.234.85.3:9003,120.234.85.3,9003,http,jsmpeg-streamer,,CN,Jiangmen,http://120.234.85.3:9003,"China Mobile Communications Group Co., Ltd."
61.170.236.2:9003,61.170.236.2,9003,http,jsmpeg-streamer,,CN,Shanghai,http://61.170.236.2:9003,China Telecom Group
119.48.211.228:9003,119.48.211.228,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.211.228:9003,CHINA UNICOM China169 Backbone
123.14.84.238:9003,123.14.84.238,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.84.238:9003,CHINA UNICOM China169 Backbone
123.117.40.174:9003,123.117.40.174,9003,http,jsmpeg-streamer,,CN,Beijing,http://123.117.40.174:9003,China Unicom Beijing Province Network
111.197.225.162:9003,111.197.225.162,9003,http,jsmpeg-streamer,,CN,Beijing,http://111.197.225.162:9003,China Unicom Beijing Province Network
153.3.186.12:9003,153.3.186.12,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.186.12:9003,CHINA UNICOM China169 Backbone
153.3.185.249:9003,153.3.185.249,9003,http,jsmpeg-streamer,,CN,Nanjing,http://153.3.185.249:9003,CHINA UNICOM China169 Backbone
221.9.119.36:9003,221.9.119.36,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.119.36:9003,CHINA UNICOM China169 Backbone
42.237.154.169:9003,42.237.154.169,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.154.169:9003,CHINA UNICOM China169 Backbone
114.249.14.180:9003,114.249.14.180,9003,http,jsmpeg-streamer,,CN,Beijing,http://114.249.14.180:9003,China Unicom Beijing Province Network
122.136.131.121:9003,122.136.131.121,9003,http,jsmpeg-streamer,,CN,Yanji,http://122.136.131.121:9003,CHINA UNICOM China169 Backbone
122.136.131.147:9003,122.136.131.147,9003,http,jsmpeg-streamer,,CN,Yanji,http://122.136.131.147:9003,CHINA UNICOM China169 Backbone
112.64.177.53:9003,112.64.177.53,9003,http,jsmpeg-streamer,,CN,Shanghai,http://112.64.177.53:9003,China Unicom Shanghai network
42.227.91.2:9003,42.227.91.2,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.227.91.2:9003,CHINA UNICOM China169 Backbone
116.149.164.32:9003,116.149.164.32,9003,http,jsmpeg-streamer,,CN,Anqing,http://116.149.164.32:9003,CHINA UNICOM China169 Backbone
222.64.78.46:9003,222.64.78.46,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.64.78.46:9003,China Telecom Group
59.47.74.114:9003,59.47.74.114,9003,http,jsmpeg-streamer,,CN,Anshan,http://59.47.74.114:9003,Chinanet
27.41.244.236:9003,27.41.244.236,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.244.236:9003,China Unicom IP network China169 Guangdong province
222.162.69.13:9003,222.162.69.13,9003,http,jsmpeg-streamer,,CN,Baishan,http://222.162.69.13:9003,CHINA UNICOM China169 Backbone
112.103.140.193:9003,112.103.140.193,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.193:9003,"Heilongjiang Province, P.R.China."
58.243.38.113:9003,58.243.38.113,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.243.38.113:9003,UNICOM AnHui province network
106.42.35.78:9003,106.42.35.78,9003,http,jsmpeg-streamer,,CN,Jiaozuo,http://106.42.35.78:9003,Chinanet
123.160.135.142:9003,123.160.135.142,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.160.135.142:9003,Chinanet
123.14.255.202:9003,123.14.255.202,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.255.202:9003,CHINA UNICOM China169 Backbone
42.237.159.80:9003,42.237.159.80,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.237.159.80:9003,CHINA UNICOM China169 Backbone
113.204.206.106:9003,113.204.206.106,9003,http,jsmpeg-streamer,,CN,Chongqing,http://113.204.206.106:9003,CHINA UNICOM China169 Backbone
119.48.198.235:9003,119.48.198.235,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.198.235:9003,CHINA UNICOM China169 Backbone
123.14.253.17:9003,123.14.253.17,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.253.17:9003,CHINA UNICOM China169 Backbone
222.65.50.174:9003,222.65.50.174,9003,http,jsmpeg-streamer,,CN,Shanghai,http://222.65.50.174:9003,China Telecom Group
119.48.194.212:9003,119.48.194.212,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.194.212:9003,CHINA UNICOM China169 Backbone
112.103.140.187:9003,112.103.140.187,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.187:9003,"Heilongjiang Province, P.R.China."
122.96.108.133:9003,122.96.108.133,9003,http,jsmpeg-streamer,,CN,Suzhou,http://122.96.108.133:9003,CHINA UNICOM China169 Backbone
123.14.81.188:9003,123.14.81.188,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.81.188:9003,CHINA UNICOM China169 Backbone
123.14.88.64:9003,123.14.88.64,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.88.64:9003,CHINA UNICOM China169 Backbone
113.9.151.233:9003,113.9.151.233,9003,http,jsmpeg-streamer,,CN,Harbin,http://113.9.151.233:9003,CHINA UNICOM China169 Backbone
27.41.245.127:9003,27.41.245.127,9003,http,jsmpeg-streamer,,CN,Shantou,http://27.41.245.127:9003,China Unicom IP network China169 Guangdong province
42.227.90.212:9003,42.227.90.212,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://42.227.90.212:9003,CHINA UNICOM China169 Backbone
119.50.237.52:9003,119.50.237.52,9003,http,jsmpeg-streamer,,CN,Yanji,http://119.50.237.52:9003,CHINA UNICOM China169 Backbone
221.9.119.110:9003,221.9.119.110,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.119.110:9003,CHINA UNICOM China169 Backbone
221.9.119.182:9003,221.9.119.182,9003,http,jsmpeg-streamer,,CN,Changchun,http://221.9.119.182:9003,CHINA UNICOM China169 Backbone
118.212.32.11:9003,118.212.32.11,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.11:9003,CHINA UNICOM China169 Backbone
118.212.32.103:9003,118.212.32.103,9003,http,jsmpeg-streamer,,CN,Nanchang,http://118.212.32.103:9003,CHINA UNICOM China169 Backbone
123.14.81.42:9003,123.14.81.42,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.81.42:9003,CHINA UNICOM China169 Backbone
171.15.157.43:9003,171.15.157.43,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://171.15.157.43:9003,Chinanet
123.14.80.65:9003,123.14.80.65,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://123.14.80.65:9003,CHINA UNICOM China169 Backbone
171.38.145.245:9003,171.38.145.245,9003,http,jsmpeg-streamer,,CN,Nanning,http://171.38.145.245:9003,CHINA UNICOM China169 Backbone
1.183.52.221:9003,1.183.52.221,9003,http,jsmpeg-streamer,,CN,Baotou,http://1.183.52.221:9003,Chinanet
58.242.202.175:9003,58.242.202.175,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.242.202.175:9003,UNICOM AnHui province network
119.48.205.234:9003,119.48.205.234,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.205.234:9003,CHINA UNICOM China169 Backbone
119.48.205.230:9003,119.48.205.230,9003,http,jsmpeg-streamer,,CN,Changchun,http://119.48.205.230:9003,CHINA UNICOM China169 Backbone
122.136.126.63:9003,122.136.126.63,9003,http,jsmpeg-streamer,,CN,Yanji,http://122.136.126.63:9003,CHINA UNICOM China169 Backbone
180.172.208.168:9003,180.172.208.168,9003,http,jsmpeg-streamer,,CN,Shanghai,http://180.172.208.168:9003,China Telecom Group
112.103.140.77:9003,112.103.140.77,9003,http,jsmpeg-streamer,,CN,Harbin,http://112.103.140.77:9003,"Heilongjiang Province, P.R.China."
58.243.238.145:9003,58.243.238.145,9003,http,jsmpeg-streamer,,CN,Hefei,http://58.243.238.145:9003,CHINA UNICOM China169 Backbone
116.136.234.51:9003,116.136.234.51,9003,http,jsmpeg-streamer,,CN,Hohhot,http://116.136.234.51:9003,CHINA UNICOM China169 Backbone
122.136.122.211:9003,122.136.122.211,9003,http,jsmpeg-streamer,,CN,Yanji,http://122.136.122.211:9003,CHINA UNICOM China169 Backbone
219.157.201.40:9003,219.157.201.40,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://219.157.201.40:9003,CHINA UNICOM China169 Backbone
1.192.82.202:9003,1.192.82.202,9003,http,jsmpeg-streamer,,CN,Zhengzhou,http://1.192.82.202:9003,Chinanet
106.42.34.193:9003,106.42.34.193,9003,http,jsmpeg-streamer,,CN,Jiaozuo,http://106.42.34.193:9003,Chinanet
